name,artists,emotion,Topic_distr_0,Topic_distr_1,Topic_distr_2,Topic_distr_3,Topic_distr_4,Topic_distr_5,Topic_distr_6
Tricking the Gods,Arsis,fear,0.019753387197852135,0.8817064,0.019972912967205048,0.019626561552286148,0.01960400678217411,0.019639519974589348,0.01971249282360077
Where The Hood At,DMX,anger,0.019975952804088593,0.87977,0.020346615463495255,0.01994958147406578,0.019944829866290092,0.020006734877824783,0.0200066976249218
Funny Time Of Year,Beth Gibbons,joy,0.02847500890493393,0.82914686,0.02847372367978096,0.028474269434809685,0.02847421169281006,0.02847839519381523,0.028478069230914116
Lost in the Woods,The Floor Is Made Of Lava,joy,0.020187197253108025,0.8787886,0.020185917615890503,0.020241614431142807,0.020186157897114754,0.020211057737469673,0.020199578255414963
Overdosing with You,Billie The Vision & The Dancers,neutral,0.016693467274308205,0.6647533,0.01668558642268181,0.01694006659090519,0.016686495393514633,0.01668778620660305,0.25156572461128235
Billy Two,The Clean,sadness,0.04223884269595146,0.7468718,0.04216771572828293,0.042168669402599335,0.04216969385743141,0.04217303916811943,0.04221033677458763
Great War - Soundtrack Version,Sabaton,sadness,0.021707352250814438,0.8697445,0.02170543745160103,0.02170885168015957,0.02170550264418125,0.021709272637963295,0.02171928435564041
DNA.,Kendrick Lamar,joy,0.015287275426089764,0.9075261,0.015283996239304543,0.015537320636212826,0.015294074080884457,0.015506096184253693,0.015538564883172512
Make You Mine,Stryper,sadness,0.021449778228998184,0.8712944,0.021456405520439148,0.02144896239042282,0.021448764950037003,0.021451527252793312,0.02145020104944706
Yellow Ferrari,The Toxic Avenger,joy,0.034999579191207886,0.7900077,0.03499738872051239,0.034997839480638504,0.03499775007367134,0.034999649971723557,0.035000111907720566
Mike's Mom,Froggy Fresh,fear,0.027661491185426712,0.8340093,0.02765899896621704,0.027659045532345772,0.027658620849251747,0.027662046253681183,0.027690771967172623
Waitin' for a Superman (Is It Getting Heavy?),The Flaming Lips,surprise,0.03067527338862419,0.8157455,0.03067394532263279,0.03067435696721077,0.03067471832036972,0.0308852382004261,0.030676839873194695
Order,∆aimon,joy,0.031391825526952744,0.8116317,0.03139052540063858,0.03139115869998932,0.03139073774218559,0.031407952308654785,0.031396180391311646
A Thugs Prayer,Bizzy Bone,anger,0.023892054334282875,0.49518812,0.023879162967205048,0.0238856989890337,0.023879611864686012,0.3852759897708893,0.0238917525857687
Exhale,"Run, Forever",anger,0.01984669826924801,0.8809226,0.01984521560370922,0.019845550879836082,0.019845513626933098,0.019847441464662552,0.019847070798277855
LK Feat. Stamina MC (Carol Carolina Bela),"DJ Marky, XRS",joy,0.02136373519897461,0.5503503,0.021377893164753914,0.021355140954256058,0.021355340257287025,0.021373998373746872,0.3429006040096283
The Light,TSHA,joy,0.05162018537521362,0.6902791,0.05161740258336067,0.051618389785289764,0.0516183115541935,0.05162203684449196,0.051624514162540436
White Lines (feat. DeJ Loaf),"Rick Ross, DeJ Loaf",joy,0.15821491181850433,0.73932236,0.020459461957216263,0.020462149754166603,0.020479444414377213,0.020571673288941383,0.02049386501312256
Superman,Los Lonely Boys,joy,0.024721169844269753,0.8516736,0.024719666689634323,0.02472015842795372,0.024720415472984314,0.02472243644297123,0.02472243644297123
Rip It Up - alt. take 14,Elvis Presley,joy,0.02733016200363636,0.8360017,0.027339590713381767,0.027335001155734062,0.027329755946993828,0.027332797646522522,0.027331963181495667
"Don't Bring Me Cows (parody of ""Don't Bring Me Down"" By Elo)",ApologetiX,disgust,0.03458918631076813,0.73052675,0.03456256538629532,0.03493921458721161,0.09596312791109085,0.035262782126665115,0.03456749767065048
The Deviant's March,Malevolent Creation,fear,0.023170065134763718,0.8611973,0.023124834522604942,0.023125162348151207,0.023126432672142982,0.02312731184065342,0.023129085078835487
Bingo,Super Simple Songs,joy,0.7077100276947021,0.04942317,0.04856942221522331,0.04858415201306343,0.04857199639081955,0.04857834056019783,0.04858224838972092
Here Come the Robots,Stoned Jesus,anger,0.04000202193856239,0.49959517,0.03989696875214577,0.3007788360118866,0.03989900276064873,0.039909783750772476,0.03991454839706421
Never Enough,Rex Orange County,sadness,0.01989820972084999,0.88061047,0.01989702321588993,0.01989748701453209,0.01989739015698433,0.019899513572454453,0.019899895414710045
For The Kids (feat. Susanne Sundfør),"M83, Susanne Sundfør",joy,0.017968181520700455,0.89218956,0.01796715520322323,0.01796753890812397,0.017967810854315758,0.017970528453588486,0.017969245091080666
Home Is Where the Hatred Is,Esther Phillips,sadness,0.023783016949892044,0.8573001,0.023781508207321167,0.023782284930348396,0.023783132433891296,0.023785021156072617,0.023784926161170006
Travelin' Man,Albert King,sadness,0.03889709338545799,0.5746342,0.038895104080438614,0.038894981145858765,0.03889463096857071,0.03889970853924751,0.23089052736759186
Through The Dark,KT Tunstall,sadness,0.022454308345913887,0.8652737,0.02245320752263069,0.022453684359788895,0.022453727200627327,0.022456545382738113,0.022455118596553802
Permanent Vacation,5 Seconds of Summer,sadness,0.02406904101371765,0.8469761,0.02406371384859085,0.03167947009205818,0.024145780131220818,0.024061715230345726,0.024456247687339783
Bottom Of The Well,Airbourne,sadness,0.026980863884091377,0.8381168,0.026978380978107452,0.026979411020874977,0.026978911831974983,0.026983357965946198,0.026982493698596954
More Than Words - Spotify Singles,Carin Leon,joy,0.02471720427274704,0.85169977,0.024714834988117218,0.02471562661230564,0.024715548381209373,0.024719083681702614,0.024717744439840317
Is That Enough,Sons Of Zion,joy,0.021738696843385696,0.86956763,0.021737361326813698,0.021738074719905853,0.021737780421972275,0.02174043282866478,0.021740199998021126
Side of the Road,Babyshambles,anger,0.021524392068386078,0.8706254,0.021579120308160782,0.021520765498280525,0.021519238129258156,0.02170005813241005,0.021530013531446457
Can You Tell (Single Version),Ra Ra Riot,fear,0.02308596670627594,0.86148393,0.023084640502929688,0.023085294291377068,0.023085175082087517,0.023087967187166214,0.023086868226528168
GYALIS,Capella Grey,neutral,0.09802273660898209,0.8177087,0.016855651512742043,0.016855984926223755,0.01685612089931965,0.01685657538473606,0.01685681752860546
josephine,The Lyndsay Diaries,sadness,0.035561271011829376,0.563194,0.035560525953769684,0.03556104749441147,0.2589944005012512,0.03556531295180321,0.035563208162784576
Velvet Mood,Alice Phoebe Lou,joy,0.11038562655448914,0.78826326,0.020265446975827217,0.020265726372599602,0.02027043327689171,0.02026725374162197,0.02027127519249916
Driftin' - Remastered,Tim Buckley,joy,0.02644406072795391,0.841336,0.026442769914865494,0.026443153619766235,0.026443328708410263,0.026446377858519554,0.02644442766904831
Downfall,Matt Costa,sadness,0.028751155361533165,0.82752216,0.028740718960762024,0.02874145098030567,0.02874131128191948,0.028745012357831,0.028758252039551735
La Vie En Rose,Daniela Andrade,joy,0.028481852263212204,0.6962174,0.02847989834845066,0.16135701537132263,0.028480928391218185,0.0284990593791008,0.028486113995313644
Doubleplusungood,Seabound,joy,0.021017538383603096,0.87517464,0.0207588542252779,0.020761409774422646,0.020758958533406258,0.020760970190167427,0.02076004631817341
Raw Thoughts,Chris Webby,anger,0.010366314090788364,0.9395329,0.0,0.010000182315707207,0.0,0.01004077773541212,0.010057015344500542
Savage,KUURO,anger,0.029399823397397995,0.82365805,0.029385479167103767,0.029387759044766426,0.029383698478341103,0.02938736416399479,0.029397843405604362
Flip,Glass Animals,fear,0.01847868226468563,0.8891294,0.01845947653055191,0.0184605922549963,0.018463561311364174,0.01855453848838806,0.018464673310518265
"My Body, The Performance Machine",Cloud Rat,disgust,0.03155532106757164,0.81065845,0.03155322000384331,0.03155428171157837,0.031553588807582855,0.031561728566884995,0.03156345710158348
Don't Sell Out,Burning Spear,sadness,0.048331327736377716,0.71002364,0.048325806856155396,0.048326436430215836,0.04832664877176285,0.04833349213004112,0.048332780599594116
Dear Old Sun,Miranda Lambert,joy,0.021124402061104774,0.8732521,0.021122930571436882,0.021123318001627922,0.02112356200814247,0.021125607192516327,0.021128114312887192
It Gets Better,Swedish House Mafia,sadness,0.05705311521887779,0.65767336,0.05707467719912529,0.05704040452837944,0.057043347507715225,0.0570451058447361,0.05706466734409332
Me & Magdalena - Live,The Monkees,sadness,0.2639297544956207,0.6163947,0.023932095617055893,0.023932689800858498,0.023932533338665962,0.023944854736328125,0.023934390395879745
SCAR (Prod. BOYCOLD),"24kGoldn, sokodomo, BOYCOLD",anger,0.018309788778424263,0.73301154,0.0183089692145586,0.01831069588661194,0.17543233931064606,0.018311351537704468,0.01831391453742981
Empty Promises,Hatebreed,anger,0.028120024129748344,0.8312776,0.028119171038269997,0.02811991050839424,0.028119642287492752,0.02812114730477333,0.028122516348958015
Blinding,Jakwob,sadness,0.025041332468390465,0.8497538,0.02503933385014534,0.02503971755504608,0.025039631873369217,0.025043755769729614,0.025042681023478508
Glamazon,RuPaul,joy,0.5562891960144043,0.30296534,0.028069226071238518,0.028069250285625458,0.028101179748773575,0.02812306396663189,0.02820582129061222
Will You Save Me?,The Birdsongs,sadness,0.024721940979361534,0.7733242,0.024725694209337234,0.0247295293956995,0.024721067398786545,0.10307113826274872,0.02472214587032795
12 Steps To The Liquor Store,Menn Ársins,fear,0.020284896716475487,0.878265,0.020283877849578857,0.020284142345190048,0.020284093916416168,0.020311221480369568,0.02028600499033928
Why Don't We Get Drunk - Live,Jimmy Buffett,joy,0.031380970031023026,0.81078696,0.031225239858031273,0.031222674995660782,0.031230038031935692,0.032878898084163666,0.031228868290781975
More Often Than Not,Eric Andersen,sadness,0.022652890533208847,0.8640839,0.02265145815908909,0.02265188656747341,0.022651871666312218,0.022653847932815552,0.02265431545674801
Severed Heart,Lunascape,joy,0.02879575826227665,0.60659724,0.028638429939746857,0.02878878079354763,0.02863898314535618,0.24974492192268372,0.028645548969507217
"Exsultate Justi (From ""Empire of the Sun"")",The City of Prague Philharmonic Orchestra,neutral,0.031049640849232674,0.8136952,0.0310486052185297,0.031048953533172607,0.03104872815310955,0.03105526603758335,0.031052496284246445
Pretty,Terror Jr,sadness,0.021700957790017128,0.8702648,0.0216049961745739,0.021605612710118294,0.021605532616376877,0.021607618778944016,0.021610382944345474
Solar System,J. Monty,joy,0.01220291294157505,0.92707515,0.011835834011435509,0.011843784712255001,0.011845294386148453,0.01184877473860979,0.013325624167919159
Kingdom Come,Sir Lord Baltimore,joy,0.03347623720765114,0.86366755,0.020511003211140633,0.020626209676265717,0.02050797827541828,0.0205349363386631,0.020518694072961807
Love System,The Twins,joy,0.03825050964951515,0.7705108,0.03824389725923538,0.03824486956000328,0.038244396448135376,0.03825852647423744,0.038247086107730865
Simple Dude,Tokyo Police Club,sadness,0.020402736961841583,0.877585,0.02040126360952854,0.020402278751134872,0.020401570945978165,0.02040422521531582,0.020403210073709488
Russian Pop Song,The Zambonis,anger,0.02364307828247547,0.85812294,0.02364318072795868,0.02364303171634674,0.023642893880605698,0.023644283413887024,0.023660628125071526
Brian's Movie,Peach Pit,joy,0.022354308515787125,0.7361366,0.022352565079927444,0.022366344928741455,0.02235167659819126,0.02235727198421955,0.15206028521060944
Perfect,Across the Atlantic,joy,0.02307916060090065,0.7761873,0.10819094628095627,0.022954780608415604,0.022928323596715927,0.023772116750478745,0.02290736325085163
Mama Said,Lukas Graham,joy,0.021498503163456917,0.87100786,0.021497322246432304,0.02149803377687931,0.0214976966381073,0.02149944007396698,0.021501637995243073
Flow On (Move Me No Mountain),Above The Law,joy,0.013116692192852497,0.7222627,0.013015762902796268,0.013204427435994148,0.013103090226650238,0.013027402572333813,0.21228957176208496
My Diamond Is Too Rough,Ryan Bingham,joy,0.033794648945331573,0.59499353,0.23603016138076782,0.03379342705011368,0.03379293531179428,0.03379818797111511,0.03379649668931961
A Hard Day's Night - Acoustic Version,Matt Johnson,neutral,0.024928530678153038,0.85041356,0.02494499646127224,0.02492743544280529,0.024926824495196342,0.024928828701376915,0.02492978610098362
Auf Wiedersehen,The Dirty Nil,anger,0.026387905701994896,0.69006926,0.02641279250383377,0.17796742916107178,0.026384565979242325,0.026388635858893394,0.026387829333543777
Composure,Warpaint,fear,0.05168038234114647,0.6897468,0.0517936646938324,0.05168255418539047,0.051732949912548065,0.05168120935559273,0.05168215185403824
Moon,Turnstile,fear,0.03921894729137421,0.7646767,0.03921591863036156,0.039216943085193634,0.03921707347035408,0.03922579810023308,0.039229124784469604
Notice,FO&O,sadness,0.03659687936306,0.78042173,0.03659461811184883,0.03659551218152046,0.036595217883586884,0.036598145961761475,0.03659788519144058
Conspiracy Theory,Scarface,anger,0.01256474293768406,0.92446166,0.01256225910037756,0.012561807408928871,0.012562558986246586,0.01269339956343174,0.012594709172844887
Can't Keep You Here (feat. Coury Palermo),"Jennifer Paige, Coury Palermo",sadness,0.026360968127846718,0.8418328,0.026359478011727333,0.026360129937529564,0.026360683143138885,0.02636336162686348,0.026362420991063118
Honky Tonkin',George Jones,joy,0.04203597456216812,0.50050586,0.04203666374087334,0.04203381389379501,0.042033638805150986,0.2893245816230774,0.042037639766931534
Real Estate,The Teeta,anger,0.016509609296917915,0.7708779,0.01650594174861908,0.01660986989736557,0.14647646248340607,0.016586869955062866,0.016544710844755173
Teenagers,Department Of Eagles,sadness,0.04141229763627052,0.75149405,0.04142026603221893,0.041410449892282486,0.041419271379709244,0.04141448065638542,0.041429564356803894
Caryville,The Boxcars,neutral,0.265884131193161,0.6097071,0.02485009655356407,0.024855030700564384,0.024843081831932068,0.02500060200691223,0.024853503331542015
The Power of Now,"Steve Aoki, Headhunterz",sadness,0.02923223376274109,0.8246217,0.029227031394839287,0.029227618128061295,0.029228216037154198,0.029230913147330284,0.029232507571578026
WAVE,Phonk Killer,joy,0.03762342035770416,0.7739119,0.03759472444653511,0.03759552538394928,0.03759504854679108,0.0381234847009182,0.03759855777025223
High & Low,EZA,joy,0.03209495171904564,0.68872917,0.032090432941913605,0.1507817655801773,0.03209061175584793,0.03211730718612671,0.03209392726421356
Paranormal,Cave In,sadness,0.024210844188928604,0.85472566,0.024210548028349876,0.024221012368798256,0.024208467453718185,0.02421218901872635,0.024211347103118896
"Anarexol (12"")",Eek-A-Mouse,joy,0.028056778013706207,0.41115192,0.028050212189555168,0.02804923616349697,0.44843390583992004,0.028051037341356277,0.02819570153951645
Jealous,Labrinth,sadness,0.026304492726922035,0.84217113,0.0263032428920269,0.02630385383963585,0.026304194703698158,0.02630666270852089,0.026306405663490295
Blood Fixing The Bled,Aborted,joy,0.018743332475423813,0.60756004,0.018730169162154198,0.01876089721918106,0.01873357966542244,0.01874154806137085,0.2986442446708679
"Theme From New York, New York - Remastered ) [The Frank Sinatra Collection]",Frank Sinatra,joy,0.03264426440000534,0.80405515,0.03264123946428299,0.032711487263441086,0.03264158219099045,0.03265771642327309,0.032648395746946335
Cattleman's Gun,Dean Brody,anger,0.016021497547626495,0.8250239,0.01602170430123806,0.0949849858880043,0.016019077971577644,0.016023730859160423,0.016022522002458572
Get Your Rocks Off,Bob Dylan,neutral,0.03250982612371445,0.59420466,0.032509904354810715,0.24295181035995483,0.03253953158855438,0.03269743174314499,0.032513707876205444
Welcome CJ,Jim Noir,neutral,0.0477505661547184,0.54147255,0.2199166715145111,0.04772418364882469,0.04772492125630379,0.0477343313395977,0.04773978888988495
Bicycle,Olson & Louris,fear,0.027418240904808044,0.83538336,0.02741677686572075,0.027417339384555817,0.02741706557571888,0.027421360835433006,0.027525855228304863
Heaven's Like a Hometown,Andrew Jannakos,joy,0.0238698311150074,0.8568062,0.023861918598413467,0.023868516087532043,0.023862022906541824,0.02386542223393917,0.023866083472967148
Broadway Jungle,Toots & The Maytals,joy,0.034757100045681,0.79144484,0.03476596996188164,0.0347583182156086,0.03475554287433624,0.03475945442914963,0.034758228808641434
I Want To Come Over,Melissa Etheridge,fear,0.023209260776638985,0.8607453,0.023207630962133408,0.023208219558000565,0.023207969963550568,0.02321126125752926,0.023210439831018448
Stone,For The Fallen Dreams,fear,0.023918593302369118,0.85648775,0.023917419835925102,0.023917870596051216,0.023918328806757927,0.023920269683003426,0.02391974627971649
All the Way,Craig David,joy,0.021243682131171227,0.8725752,0.0212330911308527,0.021233076229691505,0.021239345893263817,0.02124040201306343,0.021235138177871704
Make Me a Lover (Norway),Sean Feucht,joy,0.027208471670746803,0.8367501,0.027206433936953545,0.02720731310546398,0.027206232771277428,0.027210529893636703,0.027210602536797523
Pagan,Cruachan,disgust,0.11887434870004654,0.78863907,0.018523739650845528,0.018524859100580215,0.018521854653954506,0.01852838695049286,0.01854195073246956
This Is The Time (Ballast),Nothing More,anger,0.016789807006716728,0.8992546,0.016788674518465996,0.016789067536592484,0.016788817942142487,0.01679810881614685,0.016790887340903282
Oblivion of Time,Unendlich,sadness,0.01866353489458561,0.83562654,0.018659984692931175,0.018661195412278175,0.018659798428416252,0.01866355538368225,0.07108825445175171
You Are My Miracle,Roger Whittaker,joy,0.03229016810655594,0.8062574,0.03228751942515373,0.03228795900940895,0.03228815644979477,0.03229169920086861,0.03229714184999466
Roll Off Me,Blacksmith Music Presents Talib Kweli,joy,0.013461852446198463,0.91918635,0.01342838816344738,0.013451430015265942,0.013447948731482029,0.013500794768333435,0.013522994704544544
One Day Too Late,Skillet,joy,0.019940616562962532,0.8803592,0.01993873342871666,0.019939104095101357,0.019939295947551727,0.01994151994585991,0.01994152180850506
Neglect,Wifisfuneral,sadness,0.022860171273350716,0.8628639,0.02280733361840248,0.022822871804237366,0.02287229709327221,0.022819316014647484,0.022962328046560287
The Power Of Love,Frankie Goes To Hollywood,joy,0.021832460537552834,0.8689231,0.021879779174923897,0.02185339294373989,0.021842580288648605,0.02183532901108265,0.021833190694451332
Modern Love,Houndmouth,joy,0.03600652888417244,0.61203545,0.03592265397310257,0.03592491149902344,0.20854000747203827,0.035924188792705536,0.035939060151576996
Zero Friction,The Presidents Of The United States Of America,joy,0.04575207456946373,0.38371924,0.045748479664325714,0.04575201869010925,0.04575096443295479,0.04589112475514412,0.3876192569732666
Autumn Leaves,Christine Ebersole,sadness,0.026826268061995506,0.8390418,0.026824725791811943,0.02682553231716156,0.026825303211808205,0.026829181239008904,0.026827238500118256
My Old Pal,Jimmie Rodgers,joy,0.028734346851706505,0.8275951,0.02873252145946026,0.02873297408223152,0.028733225539326668,0.02873629704117775,0.02873547375202179
A Witness To Suspiria,Deceased…,fear,0.019792882725596428,0.6869547,0.01977965608239174,0.2141043245792389,0.01977984979748726,0.01979261450469494,0.019782494753599167
The Engineer Part II,Waveshaper,neutral,0.05063478648662567,0.6961652,0.05065881088376045,0.05063304677605629,0.05063451826572418,0.050642482936382294,0.050634484738111496
Love Soldiers On,Tift Merritt,joy,0.02369813807308674,0.8578085,0.02369697578251362,0.023697439581155777,0.02369746007025242,0.023700809106230736,0.023700788617134094
Love Chaser,Europe,joy,0.030355708673596382,0.81787544,0.030350159853696823,0.030360564589500427,0.030350899323821068,0.030353818088769913,0.030353432521224022
Blue Is the Color of Lonesome,The Bluegrass Cardinals,sadness,0.03382491692900658,0.79704696,0.03382337465882301,0.03382454812526703,0.03382373973727226,0.03382692113518715,0.03382859006524086
Hypertension,Razor,anger,0.018779274076223373,0.8897186,0.018195461481809616,0.018196022137999535,0.01819635182619095,0.018198411911725998,0.018701497465372086
The Other's Touch (Amaranth),Ephel Duath,joy,0.020627828314900398,0.62997943,0.020626431331038475,0.2667674720287323,0.020631033927202225,0.020630596205592155,0.020631056278944016
Time Passages,Al Stewart,sadness,0.022641832008957863,0.8641468,0.022640695795416832,0.022641118615865707,0.02264099381864071,0.02264511212706566,0.02264346368610859
Lonely,Anderson East,sadness,0.034386806190013885,0.7936812,0.034385040402412415,0.03438541293144226,0.034385111182928085,0.034388378262519836,0.03438755124807358
Will the Sun Ever Rise,Five Finger Death Punch,sadness,0.02588896080851555,0.8446663,0.025886861607432365,0.025887472555041313,0.02588816173374653,0.025891488417983055,0.025891046971082687
The Narrowing Way,Mizmor,joy,0.017579149454832077,0.697355,0.017579827457666397,0.017577577382326126,0.017576685175299644,0.017581114545464516,0.21471954882144928
One Thing to Live,Lagwagon,sadness,0.022092919796705246,0.86744255,0.022091517224907875,0.022092096507549286,0.022091632708907127,0.022095726802945137,0.022093938663601875
Sun Goes Down (feat. Jasmine Thompson) - Radio Mix,"Robin Schulz, Jasmine Thompson",joy,0.031480368226766586,0.8111202,0.03147811070084572,0.031478866934776306,0.03147915378212929,0.031482353806495667,0.03148095682263374
Maharina,Makana,joy,0.01947898045182228,0.6808407,0.019477885216474533,0.2217092216014862,0.01948680356144905,0.01947932131588459,0.01952590048313141
Back Together,Waylon,sadness,0.022691315039992332,0.8638538,0.0226894561201334,0.02268986403942108,0.022690102458000183,0.022693824023008347,0.0226916316896677
Love Someone,Honey County,sadness,0.01980125531554222,0.8811933,0.019799798727035522,0.019800368696451187,0.019800232723355293,0.01980307139456272,0.019802408292889595
Shinin' On - Remastered 2002,Grand Funk Railroad,joy,0.05074582248926163,0.69547355,0.050746019929647446,0.05074664577841759,0.05074595659971237,0.05074877291917801,0.0507943220436573
100 Percent of Something,Hoodie Allen,joy,0.01381419412791729,0.917117,0.013812425546348095,0.01381592359393835,0.013812671415507793,0.013813947327435017,0.013813882134854794
"Delirious - Live in Syracuse, NY, 3/30/85",Prince,joy,0.0472797267138958,0.3103422,0.04727715998888016,0.047278303653001785,0.049675218760967255,0.04731040075421333,0.4507392644882202
There Goes My Baby,Enrique Iglesias,joy,0.020995518192648888,0.87402904,0.020993119105696678,0.020996522158384323,0.020993489772081375,0.020997200161218643,0.020995141938328743
Don't Wanna Know,Maroon 5,joy,0.03253018483519554,0.80648994,0.032195910811424255,0.032196059823036194,0.0321960411965847,0.03219958022236824,0.032201580703258514
Worries,Cella Dwellas,neutral,0.011314126662909985,0.9321142,0.011312490329146385,0.01131055224686861,0.011315812356770039,0.011310555972158909,0.011322299018502235
Lives of Clay,"Jack Bruce, Robin Trower",joy,0.02428024634718895,0.85431266,0.024278806522488594,0.02427922934293747,0.024279652163386345,0.024285463616251945,0.02428393065929413
Buck Rogers,Feeder,sadness,0.03163626417517662,0.81011117,0.031634461134672165,0.031639065593481064,0.031689755618572235,0.03165290877223015,0.03163638710975647
Black Bimmer - KEAN DYSSO Remix,"Linius, Kordas, KEAN DYSSO",joy,0.3936655521392822,0.41274202,0.03865060955286026,0.038788169622421265,0.03880820423364639,0.03866344317793846,0.03887354955077171
Wake Me Screaming,The Last Dance,anger,0.021236568689346313,0.87258434,0.021234305575489998,0.02123468555510044,0.021234678104519844,0.02123858965933323,0.021236808970570564
Buckle Down - 2002 Digital Remaster,Red Hot Chili Peppers,joy,0.029602909460663795,0.82254124,0.029568657279014587,0.029569316655397415,0.029569076374173164,0.029572950676083565,0.02957635186612606
In The Light,Horace Andy,joy,0.026951536536216736,0.7844664,0.026950692757964134,0.027417272329330444,0.02733759768307209,0.026954157277941704,0.07979527115821838
Hymn of Alcohol,Future Idiots,sadness,0.02343820594251156,0.86338186,0.022602802142500877,0.022603588178753853,0.022603720426559448,0.02273998036980629,0.02260676398873329
It Shall Come To Pass,Hezekiah Walker,joy,0.038784150034189224,0.7672656,0.03878059238195419,0.038785677403211594,0.038780439645051956,0.03878737613558769,0.03881603479385376
Hot Right Now (feat. RITA ORA) - Zomboy Remix,DJ Fresh,joy,0.03106224536895752,0.81362903,0.03105890192091465,0.03106106072664261,0.031060587614774704,0.031062990427017212,0.03106515109539032
Peru,Tungevaag,anger,0.03590399771928787,0.7845779,0.035900913178920746,0.03590211644768715,0.03590143844485283,0.035904958844184875,0.03590900078415871
Ur So Beautiful,Grace VanderWaal,joy,0.025294963270425797,0.84822965,0.025293052196502686,0.025293679907917976,0.025294147431850433,0.025296606123447418,0.025297876447439194
Inside A Lullaby,Cyhra,joy,0.022216983139514923,0.8666966,0.022215580567717552,0.02221600152552128,0.02221606858074665,0.022220568731427193,0.022217391058802605
Um Pouco De Amor (Un Poco De Amor) - Portugues,Shakira,neutral,0.020367274060845375,0.020418614,0.02031552419066429,0.020376207306981087,0.020394712686538696,0.020328689366579056,0.8777992725372314
Breakaway,Sound Rush,joy,0.03652988374233246,0.78082025,0.03652741387486458,0.03652862086892128,0.03652798384428024,0.036533840000629425,0.03653214871883392
ABC Café / Red & Black,Eddie Redmayne,anger,0.013685622252523899,0.7909083,0.1406891942024231,0.013681400567293167,0.013686876744031906,0.01369766891002655,0.013683012686669827
My Magellan,Faded Paper Figures,neutral,0.022043563425540924,0.86773914,0.022042514756321907,0.022042928263545036,0.022042734548449516,0.02204485796391964,0.02204415574669838
Runnin' The Round Ball,Animal Collective,joy,0.018998922780156136,0.8859794,0.01901279203593731,0.019000163301825523,0.01899789087474346,0.01899915188550949,0.0190115999430418
Noticed (feat. Lil Duke & Yak Gotti),"Lil Keed, Lil Duke, Yak Gotti",neutral,0.015861529856920242,0.90493214,0.015840301290154457,0.01583842933177948,0.015846822410821915,0.015839695930480957,0.015839949250221252
Brightly Beams Our Father's Mercy,The Lower Lights,joy,0.023028716444969177,0.8617998,0.02305683121085167,0.023026572540402412,0.02302475832402706,0.023031484335660934,0.0230319295078516
Thirteen Days,J.J. Cale,joy,0.020934130996465683,0.87334585,0.021002070978283882,0.02095974050462246,0.02180621586740017,0.02101375348865986,0.021005963906645775
Truth Hurts,Lizzo,anger,0.018021272495388985,0.6764919,0.018017757683992386,0.01801757700741291,0.018019789829850197,0.018021347001194954,0.2334718108177185
T-Shirt,Foo Fighters,joy,0.030054744333028793,0.81966543,0.030052728950977325,0.030053148046135902,0.030053922906517982,0.0300570260733366,0.030062982812523842
Will It Ever Change?,Luther Allison,joy,0.021338600665330887,0.87196934,0.021337267011404037,0.021337565034627914,0.0213376022875309,0.021339694038033485,0.02133995108306408
Paradigm,The Plot In You,anger,0.11435265839099884,0.78551364,0.020000986754894257,0.02001124992966652,0.0200003944337368,0.02005075290799141,0.020103931427001953
Scorpions,NERO,sadness,0.04392986744642258,0.7364257,0.04392749071121216,0.043927885591983795,0.04392799735069275,0.04393072426319122,0.04393040016293526
Calypso,Luis Fonsi,joy,0.7796778082847595,0.10761317,0.022497793659567833,0.02252447046339512,0.022485630586743355,0.022460810840129852,0.02263789251446724
Cool It Now,New Edition,joy,0.02784891054034233,0.8328923,0.02784722112119198,0.02784794569015503,0.027855543419718742,0.02785665914416313,0.027851421386003494
The Siren's Song,"Oh, Sleeper",joy,0.014047794044017792,0.91573787,0.0140436552464962,0.014041545800864697,0.014041765592992306,0.01404291670769453,0.014044412411749363
Don't Get Down,Hayden,joy,0.022934425622224808,0.86239314,0.02293279953300953,0.02293306402862072,0.02293323166668415,0.022937269881367683,0.022935833781957626
Something's Got to Give,Robin Mckelle,joy,0.027209918946027756,0.8365366,0.027205055579543114,0.027388673275709152,0.02724107727408409,0.027209065854549408,0.027208838611841202
Honestly,Kelly Clarkson,joy,0.027156226336956024,0.8370637,0.027154261246323586,0.027154607698321342,0.02715490199625492,0.027160197496414185,0.02715655043721199
Babe - 2009 Remaster,Glassjaw,sadness,0.020988304167985916,0.87405574,0.020989611744880676,0.020989438518881798,0.020987845957279205,0.020991675555706024,0.020997418090701103
Not That You'd Even Notice,Keaton Henson,fear,0.027648450806736946,0.83404714,0.027646822854876518,0.027647385373711586,0.02770143561065197,0.027655959129333496,0.02765299379825592
Unknown Treasure,Blank & Jones,joy,0.020220166072249413,0.87867856,0.020219026133418083,0.0202194657176733,0.020219257101416588,0.020221663638949394,0.020221838727593422
The Spirit of Radio - R30 Live Version,Rush,joy,0.3064122200012207,0.6042075,0.017831023782491684,0.017830900847911835,0.017847776412963867,0.017937012016773224,0.0179316233843565
Goodbye To Death,Bleeding Through,sadness,0.020776497200131416,0.875344,0.02077459543943405,0.02077523246407509,0.02077510952949524,0.020777782425284386,0.020776789635419846
